cookieId,Date,Diameter,Ovality,Cutsize,AlmondArea,BakeMeasure,DefectType,cookietype
1806575,2015-05-13 11:00:42,61.150002,0.399,0.855,74.7549973,36.95600128,GoodBiscuit,Delishus_NB_150
1806576,2015-05-13 11:00:43,62.293999,0.501,0.673,118.105003,28.61599922,GoodBiscuit,Delishus_NB_150
1806577,2015-05-13 11:00:43,64.497002,0.727,0.657,145.617996,33.59899902,GoodBiscuit,Delishus_NB_150
1806578,2015-05-13 11:00:43,62.087002,0.399,0.888,116.897003,36.75099945,GoodBiscuit,Delishus_NB_150
1806579,2015-05-13 11:00:43,62.294998,0.624,0.973,75.0240021,45.36399841,GoodBiscuit,Delishus_NB_150
1806580,2015-05-13 11:00:44,66,0.447,0.887,190.175995,51.1570015,GoodBiscuit,Delishus_NB_150
1806581,2015-05-13 11:00:44,66.168999,0.685,0.99,175.145004,35.73400116,GoodBiscuit,Delishus_NB_150
1806582,2015-05-13 11:00:44,61.208,1.069,1.757,119.179001,38.76200104,GoodBiscuit,Delishus_NB_150
1806583,2015-05-13 11:00:45,62.272999,0.71,0.721,76.3659973,41.48400116,GoodBiscuit,Delishus_NB_150
1806584,2015-05-13 11:00:45,61.056,1.018,1.006,61.0660019,36.6230011,GoodBiscuit,Delishus_NB_150
1806585,2015-05-13 11:00:45,67.458,0.955,0.912,249.229004,47.60100174,GoodBiscuit,Delishus_NB_150
1806586,2015-05-13 11:00:45,62.792,1.044,1.1619999,125.487,32.3370018,GoodBiscuit,Delishus_NB_150
1806587,2015-05-13 11:00:46,61.277,0.585,0.886,121.595001,31.6970005,GoodBiscuit,Delishus_NB_150
1806588,2015-05-13 11:00:46,66.705002,1.051,1.337,331.231995,50.99499893,GoodBiscuit,Delishus_NB_150
1806589,2015-05-13 11:00:46,65.483002,1.277,1.534,230.707993,47.875,GoodBiscuit,Delishus_NB_150
1806590,2015-05-13 11:00:46,65.403,0.88,1.0319999,262.247009,43.25799942,GoodBiscuit,Delishus_NB_150
1806591,2015-05-13 11:00:47,66.134003,1.1,1.09,165.481995,39.72800064,GoodBiscuit,Delishus_NB_150
1806592,2015-05-13 11:00:47,61.546001,0.597,1.348,179.304993,32.9280014,GoodBiscuit,Delishus_NB_150
